#Xcm		Ycm		Zcm		FXcm		FYcm		FZcm
1.111393e-05	-1.164316e-06	-4.631042e-06	3.017145e-15	2.050558e-15	5.171011e-15
1.157476e-05	-1.156800e-06	-4.747195e-06	2.677091e-15	1.667661e-15	4.847483e-15
1.192398e-05	-1.361173e-06	-4.748020e-06	2.062798e-15	2.100629e-15	4.482897e-15
1.215024e-05	-1.742659e-06	-4.646741e-06	1.710299e-15	2.624236e-15	4.303387e-15
1.235910e-05	-2.112816e-06	-4.503143e-06	1.203203e-15	3.072906e-15	3.892924e-15
1.185368e-05	1.442344e-06	-4.714434e-06	1.693586e-15	-1.889454e-15	4.500255e-15
1.102126e-05	1.832358e-06	-4.380600e-06	2.642804e-15	-2.813722e-15	4.767869e-15
1.072800e-05	2.009435e-06	-4.185998e-06	3.410229e-15	-3.422688e-15	4.978629e-15
1.037188e-05	1.794610e-06	-4.117588e-06	3.641411e-15	-2.671572e-15	4.564839e-15
1.013166e-05	1.390842e-06	-4.143897e-06	3.567434e-15	-1.874319e-15	4.649957e-15
1.031825e-05	1.987669e-07	-4.464265e-06	3.433872e-15	-3.849041e-16	4.911583e-15
1.012072e-05	-2.144301e-07	-4.363615e-06	3.274742e-15	3.547677e-16	4.484188e-15
1.037726e-05	-1.389455e-06	-4.278685e-06	3.303097e-15	1.700053e-15	4.405025e-15
1.040581e-05	-1.781254e-06	-4.143654e-06	3.114402e-15	2.402501e-15	4.143417e-15
1.070097e-05	-1.939933e-06	-4.212901e-06	2.524528e-15	2.433090e-15	4.142008e-15
1.110952e-05	-1.902186e-06	-4.381569e-06	2.538568e-15	2.508143e-15	4.601299e-15
1.144738e-05	-2.071784e-06	-4.395619e-06	2.201751e-15	3.152775e-15	5.076015e-15
1.233279e-05	-2.476105e-06	-4.309621e-06	1.196144e-15	4.267812e-15	4.472484e-15
1.223356e-05	-3.465280e-06	-3.558547e-06	1.219521e-15	5.045049e-15	3.981411e-15
1.208721e-05	-3.731986e-06	-3.257752e-06	1.001761e-15	5.402185e-15	3.709687e-15
1.237719e-05	-3.906941e-06	-3.065681e-06	7.290279e-16	6.752920e-15	3.773727e-15
1.283208e-05	-3.954290e-06	-2.991912e-06	-5.143788e-17	6.743138e-15	3.832695e-15
1.392553e-05	-3.393062e-06	-3.341512e-06	-1.847656e-15	6.875034e-15	4.056513e-15
1.435627e-05	-3.361241e-06	-3.161087e-06	-2.601406e-15	6.096446e-15	3.521969e-15
1.475795e-05	-3.307345e-06	-2.947323e-06	-3.911368e-15	7.171923e-15	3.501070e-15
1.514117e-05	-3.248295e-06	-2.686591e-06	-4.664484e-15	6.593283e-15	3.122374e-15
1.549418e-05	-3.177113e-06	-2.384058e-06	-6.173033e-15	7.317033e-15	3.042321e-15
1.580606e-05	-3.100166e-06	-2.057044e-06	-6.263531e-15	6.284371e-15	2.440722e-15
1.607924e-05	-3.011892e-06	-1.693021e-06	-8.322458e-15	7.221302e-15	2.569106e-15
1.632134e-05	-2.897613e-06	-1.328749e-06	-8.374606e-15	6.671498e-15	1.802920e-15
1.154337e-05	-2.210310e-06	4.349081e-06	2.012179e-15	3.467000e-15	-5.408693e-15
